transaction_date,year_transacted,month_transacted,town,is_mature,flat_type,block,street_name,storey_range,floor_area_sqm,flat_model,lease_commence_date,remaining_lease,remaining_years,remaining_months,remaining_whole,resale_price
2020-03,2020,3,SENGKANG,N,4 ROOM,468B,FERNVALE LINK,10 TO 12,93,Model A,2016,95 years 06 months,95,6,95.5,420000
2020-03,2020,3,SENGKANG,N,4 ROOM,415C,FERNVALE LINK,13 TO 15,93,Model A,2016,94 years 10 months,94,10,94.83,425000
2020-03,2020,3,SENGKANG,N,4 ROOM,440B,FERNVALE LINK,10 TO 12,92,Model A,2015,94 years 04 months,94,4,94.33,425000
2020-03,2020,3,SENGKANG,N,4 ROOM,415B,FERNVALE LINK,16 TO 18,93,Model A,2016,94 years 10 months,94,10,94.83,468888
2020-03,2020,3,SENGKANG,N,4 ROOM,440C,FERNVALE LINK,25 TO 27,92,Model A,2015,94 years 04 months,94,4,94.33,470000
2020-03,2020,3,SENGKANG,N,4 ROOM,415A,FERNVALE LINK,19 TO 21,93,Model A,2016,94 years 10 months,94,10,94.83,442000
2020-03,2020,3,SENGKANG,N,4 ROOM,415A,FERNVALE LINK,07 TO 09,93,Model A,2016,94 years 10 months,94,10,94.83,414000
2020-03,2020,3,SENGKANG,N,4 ROOM,415A,FERNVALE LINK,13 TO 15,93,Model A,2016,94 years 10 months,94,10,94.83,460000
2020-03,2020,3,SENGKANG,N,4 ROOM,415C,FERNVALE LINK,13 TO 15,93,Model A,2016,94 years 10 months,94,10,94.83,460000
2020-03,2020,3,SENGKANG,N,4 ROOM,430D,FERNVALE LINK,22 TO 24,92,Model A,2015,94 years 02 months,94,2,94.17,450000
2020-03,2020,3,SENGKANG,N,4 ROOM,441A,FERNVALE RD,16 TO 18,93,Model A,2012,91 years,91,0,91,434000
2020-03,2020,3,SENGKANG,N,4 ROOM,453D,FERNVALE RD,22 TO 24,92,Model A,2015,94 years 05 months,94,5,94.42,436000
2020-03,2020,3,SENGKANG,N,4 ROOM,453C,FERNVALE RD,04 TO 06,92,Model A,2015,94 years 05 months,94,5,94.42,405000
2020-03,2020,3,SENGKANG,N,4 ROOM,411A,FERNVALE RD,04 TO 06,95,Premium Apartment,2012,91 years 08 months,91,8,91.67,405000
2020-03,2020,3,SENGKANG,N,4 ROOM,453D,FERNVALE RD,07 TO 09,92,Model A,2015,94 years 04 months,94,4,94.33,415000
2020-03,2020,3,SENGKANG,N,4 ROOM,435B,FERNVALE RD,10 TO 12,94,Premium Apartment,2013,92 years 03 months,92,3,92.25,438000
2020-03,2020,3,SENGKANG,N,4 ROOM,411B,FERNVALE RD,19 TO 21,96,Premium Apartment,2012,91 years 08 months,91,8,91.67,450888
2020-03,2020,3,SENGKANG,N,4 ROOM,453D,FERNVALE RD,07 TO 09,92,Model A,2015,94 years 04 months,94,4,94.33,418000
2020-03,2020,3,SENGKANG,N,4 ROOM,453B,FERNVALE RD,13 TO 15,92,Model A,2015,94 years 04 months,94,4,94.33,420000
2020-03,2020,3,SENGKANG,N,4 ROOM,434B,FERNVALE RD,22 TO 24,94,Premium Apartment,2013,92 years 03 months,92,3,92.25,456000
2020-03,2020,3,SENGKANG,N,4 ROOM,180C,RIVERVALE CRES,16 TO 18,93,Model A,2015,94 years 01 month,94,1,94.08,392888
2020-03,2020,3,SENGKANG,N,4 ROOM,280B,SENGKANG EAST AVE,10 TO 12,92,Premium Apartment,2015,94 years 06 months,94,6,94.5,580000
2020-03,2020,3,SENGKANG,N,4 ROOM,280A,SENGKANG EAST AVE,04 TO 06,92,Premium Apartment,2015,94 years 05 months,94,5,94.42,533000
2020-03,2020,3,SENGKANG,N,4 ROOM,280B,SENGKANG EAST AVE,10 TO 12,92,Premium Apartment,2015,94 years 05 months,94,5,94.42,565000
2020-03,2020,3,SENGKANG,N,4 ROOM,438B,SENGKANG WEST AVE,19 TO 21,94,Model A,2011,90 years,90,0,90,406000
2020-03,2020,3,SENGKANG,N,4 ROOM,452B,SENGKANG WEST WAY,10 TO 12,92,Model A,2015,94 years 02 months,94,2,94.17,415000
2020-03,2020,3,SENGKANG,N,4 ROOM,433B,SENGKANG WEST WAY,16 TO 18,93,Model A,2014,93 years 08 months,93,8,93.67,435000
2020-03,2020,3,SENGKANG,N,4 ROOM,448A,SENGKANG WEST WAY,22 TO 24,92,Model A,2014,93 years 04 months,93,4,93.33,428000
2020-03,2020,3,SENGKANG,N,5 ROOM,336C,ANCHORVALE CRES,10 TO 12,111,Premium Apartment,2015,94 years 09 months,94,9,94.75,555000
2020-03,2020,3,SENGKANG,N,5 ROOM,336B,ANCHORVALE CRES,13 TO 15,111,Premium Apartment,2015,94 years 09 months,94,9,94.75,608000
2020-03,2020,3,SENGKANG,N,5 ROOM,333C,ANCHORVALE LINK,04 TO 06,112,Improved,2015,94 years 04 months,94,4,94.33,550000
2020-03,2020,3,SENGKANG,N,5 ROOM,326B,ANCHORVALE RD,07 TO 09,113,Premium Apartment,2015,94 years 01 month,94,1,94.08,523000
2020-03,2020,3,SENGKANG,N,5 ROOM,331A,ANCHORVALE ST,04 TO 06,112,Improved,2015,94 years 06 months,94,6,94.5,560000
2020-03,2020,3,SENGKANG,N,5 ROOM,330A,ANCHORVALE ST,10 TO 12,112,Improved,2015,94 years 05 months,94,5,94.42,600000
2020-03,2020,3,SENGKANG,N,5 ROOM,329B,ANCHORVALE ST,01 TO 03,112,Improved,2015,94 years 05 months,94,5,94.42,550000
2020-03,2020,3,SENGKANG,N,5 ROOM,212B,COMPASSVALE DR,07 TO 09,115,Premium Apartment,2012,91 years 08 months,91,8,91.67,545000
2020-03,2020,3,SENGKANG,N,5 ROOM,416C,FERNVALE LINK,01 TO 03,113,Improved,2016,94 years 11 months,94,11,94.92,515000
2020-03,2020,3,SENGKANG,N,5 ROOM,440C,FERNVALE LINK,19 TO 21,113,Improved,2015,94 years 05 months,94,5,94.42,540000
2020-03,2020,3,SENGKANG,N,5 ROOM,416B,FERNVALE LINK,04 TO 06,112,Improved,2016,94 years 10 months,94,10,94.83,550000
2020-03,2020,3,SENGKANG,N,5 ROOM,416B,FERNVALE LINK,10 TO 12,112,Improved,2016,94 years 10 months,94,10,94.83,563888
2020-03,2020,3,SENGKANG,N,5 ROOM,416C,FERNVALE LINK,10 TO 12,112,Improved,2016,94 years 10 months,94,10,94.83,551000
2020-03,2020,3,SENGKANG,N,5 ROOM,416B,FERNVALE LINK,19 TO 21,113,Improved,2016,94 years 10 months,94,10,94.83,580000
2020-03,2020,3,SENGKANG,N,5 ROOM,440B,FERNVALE LINK,19 TO 21,113,Improved,2015,94 years 04 months,94,4,94.33,565000
2020-03,2020,3,SENGKANG,N,5 ROOM,416B,FERNVALE LINK,19 TO 21,113,Improved,2016,94 years 10 months,94,10,94.83,590000
2020-03,2020,3,SENGKANG,N,5 ROOM,416B,FERNVALE LINK,13 TO 15,112,Improved,2016,94 years 10 months,94,10,94.83,590000
2020-03,2020,3,SENGKANG,N,5 ROOM,416A,FERNVALE LINK,10 TO 12,113,Improved,2016,94 years 10 months,94,10,94.83,543000
2020-03,2020,3,SENGKANG,N,5 ROOM,415A,FERNVALE LINK,19 TO 21,113,Improved,2016,94 years 10 months,94,10,94.83,588888
2020-03,2020,3,SENGKANG,N,5 ROOM,415B,FERNVALE LINK,16 TO 18,113,Improved,2016,94 years 10 months,94,10,94.83,598000
2020-03,2020,3,SENGKANG,N,5 ROOM,440C,FERNVALE LINK,07 TO 09,113,Improved,2015,94 years 04 months,94,4,94.33,538888
2020-03,2020,3,SENGKANG,N,5 ROOM,415A,FERNVALE LINK,13 TO 15,113,Improved,2016,94 years 10 months,94,10,94.83,575000
2020-03,2020,3,SENGKANG,N,5 ROOM,430D,FERNVALE LINK,19 TO 21,115,Improved,2015,94 years 02 months,94,2,94.17,585000
2020-03,2020,3,SENGKANG,N,5 ROOM,416C,FERNVALE LINK,13 TO 15,113,Improved,2016,94 years 10 months,94,10,94.83,555000
2020-03,2020,3,SENGKANG,N,5 ROOM,435A,FERNVALE RD,19 TO 21,113,Premium Apartment,2013,92 years 04 months,92,4,92.33,540000
2020-03,2020,3,SENGKANG,N,5 ROOM,279B,SENGKANG EAST AVE,04 TO 06,112,Premium Apartment,2015,94 years 05 months,94,5,94.42,668000
2020-03,2020,3,SENGKANG,N,5 ROOM,451A,SENGKANG WEST WAY,13 TO 15,111,Improved,2015,94 years 03 months,94,3,94.25,550000
2020-03,2020,3,TAMPINES,Y,2 ROOM,499B,TAMPINES AVE 9,04 TO 06,46,Model A,2014,93 years,93,0,93,250000
2020-03,2020,3,TAMPINES,Y,3 ROOM,890C,TAMPINES AVE 1,01 TO 03,69,Model A,2015,94 years 07 months,94,7,94.58,345000
2020-03,2020,3,TAMPINES,Y,3 ROOM,890C,TAMPINES AVE 1,01 TO 03,69,Model A,2015,94 years 06 months,94,6,94.5,353000
2020-03,2020,3,TAMPINES,Y,3 ROOM,890C,TAMPINES AVE 1,07 TO 09,69,Model A,2015,94 years 06 months,94,6,94.5,382000
2020-03,2020,3,TAMPINES,Y,3 ROOM,524B,TAMPINES CTRL 7,13 TO 15,67,Model A,2015,94 years 05 months,94,5,94.42,421000
2020-03,2020,3,TAMPINES,Y,3 ROOM,494E,TAMPINES ST 43,04 TO 06,67,Model A,2015,94 years 07 months,94,7,94.58,355000
2020-03,2020,3,TAMPINES,Y,3 ROOM,494D,TAMPINES ST 43,01 TO 03,68,Model A,2015,94 years 07 months,94,7,94.58,370000
2020-03,2020,3,TAMPINES,Y,4 ROOM,168C,SIMEI LANE,04 TO 06,94,DBSS,2011,90 years,90,0,90,645000
2020-03,2020,3,TAMPINES,Y,4 ROOM,890B,TAMPINES AVE 1,04 TO 06,93,Model A,2015,94 years 07 months,94,7,94.58,530000
2020-03,2020,3,TAMPINES,Y,4 ROOM,523D,TAMPINES CTRL 7,07 TO 09,93,Model A,2015,94 years 06 months,94,6,94.5,555000
2020-03,2020,3,TAMPINES,Y,4 ROOM,522B,TAMPINES CTRL 7,07 TO 09,93,Model A,2015,94 years 06 months,94,6,94.5,565000
2020-03,2020,3,TAMPINES,Y,4 ROOM,523D,TAMPINES CTRL 7,04 TO 06,93,Model A,2015,94 years 05 months,94,5,94.42,518888
2020-03,2020,3,TAMPINES,Y,4 ROOM,523B,TAMPINES CTRL 7,13 TO 15,93,Model A,2015,94 years 05 months,94,5,94.42,585000
2020-03,2020,3,TAMPINES,Y,4 ROOM,524A,TAMPINES CTRL 7,13 TO 15,93,Model A,2015,94 years 05 months,94,5,94.42,575000
2020-03,2020,3,TAMPINES,Y,4 ROOM,523A,TAMPINES CTRL 7,10 TO 12,93,Model A,2015,94 years 05 months,94,5,94.42,540000
2020-03,2020,3,TAMPINES,Y,4 ROOM,519C,TAMPINES CTRL 8,10 TO 12,84,DBSS,2014,93 years 04 months,93,4,93.33,675000
2020-03,2020,3,TAMPINES,Y,4 ROOM,519B,TAMPINES CTRL 8,01 TO 03,84,DBSS,2014,93 years 03 months,93,3,93.25,585000
2020-03,2020,3,TAMPINES,Y,4 ROOM,519A,TAMPINES CTRL 8,07 TO 09,83,DBSS,2014,93 years 03 months,93,3,93.25,648000
2020-03,2020,3,TAMPINES,Y,5 ROOM,167A,SIMEI LANE,10 TO 12,111,DBSS,2011,90 years,90,0,90,735000
2020-03,2020,3,TAMPINES,Y,5 ROOM,523C,TAMPINES CTRL 7,10 TO 12,113,Improved,2015,94 years 06 months,94,6,94.5,638000
2020-03,2020,3,TAMPINES,Y,5 ROOM,523A,TAMPINES CTRL 7,07 TO 09,113,Improved,2015,94 years 06 months,94,6,94.5,700000
2020-03,2020,3,TAMPINES,Y,5 ROOM,522B,TAMPINES CTRL 7,04 TO 06,113,Improved,2015,94 years 05 months,94,5,94.42,671000
2020-03,2020,3,TAMPINES,Y,5 ROOM,523D,TAMPINES CTRL 7,13 TO 15,113,Improved,2015,94 years 05 months,94,5,94.42,685888
2020-03,2020,3,TAMPINES,Y,5 ROOM,523D,TAMPINES CTRL 7,13 TO 15,113,Improved,2015,94 years 05 months,94,5,94.42,708000
2020-03,2020,3,TAMPINES,Y,5 ROOM,522B,TAMPINES CTRL 7,07 TO 09,113,Improved,2015,94 years 05 months,94,5,94.42,700000
2020-03,2020,3,TAMPINES,Y,5 ROOM,523C,TAMPINES CTRL 7,07 TO 09,113,Improved,2015,94 years 05 months,94,5,94.42,671000
2020-03,2020,3,TAMPINES,Y,5 ROOM,522C,TAMPINES CTRL 7,04 TO 06,113,Improved,2015,94 years 05 months,94,5,94.42,672000
2020-03,2020,3,TOA PAYOH,Y,3 ROOM,139A,LOR 1A TOA PAYOH,07 TO 09,70,DBSS,2012,91 years 02 months,91,2,91.17,625000
2020-03,2020,3,TOA PAYOH,Y,4 ROOM,138C,LOR 1A TOA PAYOH,28 TO 30,91,DBSS,2012,91 years 02 months,91,2,91.17,815000
2020-03,2020,3,TOA PAYOH,Y,4 ROOM,138C,LOR 1A TOA PAYOH,28 TO 30,91,DBSS,2012,91 years 01 month,91,1,91.08,805000
2020-03,2020,3,TOA PAYOH,Y,5 ROOM,138B,LOR 1A TOA PAYOH,16 TO 18,110,DBSS,2012,91 years 02 months,91,2,91.17,950000
2020-03,2020,3,TOA PAYOH,Y,5 ROOM,138A,LOR 1A TOA PAYOH,13 TO 15,110,DBSS,2012,91 years 02 months,91,2,91.17,935000
2020-03,2020,3,TOA PAYOH,Y,5 ROOM,138B,LOR 1A TOA PAYOH,01 TO 03,110,DBSS,2012,91 years 02 months,91,2,91.17,810000
2020-03,2020,3,TOA PAYOH,Y,5 ROOM,138B,LOR 1A TOA PAYOH,01 TO 03,113,DBSS,2012,91 years 02 months,91,2,91.17,810000
2020-03,2020,3,WOODLANDS,N,2 ROOM,780A,WOODLANDS CRES,13 TO 15,47,Model A,2015,94 years 04 months,94,4,94.33,200000
2020-03,2020,3,WOODLANDS,N,2 ROOM,780F,WOODLANDS CRES,07 TO 09,47,Model A,2015,94 years 04 months,94,4,94.33,228000
2020-03,2020,3,WOODLANDS,N,2 ROOM,780B,WOODLANDS CRES,07 TO 09,47,Model A,2015,94 years 04 months,94,4,94.33,216000
2020-03,2020,3,WOODLANDS,N,3 ROOM,180A,MARSILING RD,25 TO 27,66,Model A,2015,94 years 04 months,94,4,94.33,320000
2020-03,2020,3,WOODLANDS,N,3 ROOM,180B,MARSILING RD,01 TO 03,66,Model A,2015,94 years 04 months,94,4,94.33,275000
2020-03,2020,3,WOODLANDS,N,3 ROOM,180A,MARSILING RD,01 TO 03,66,Model A,2015,94 years 04 months,94,4,94.33,310000
2020-03,2020,3,WOODLANDS,N,3 ROOM,571C,WOODLANDS AVE 1,01 TO 03,67,Model A,2013,92 years 08 months,92,8,92.67,320000
2020-03,2020,3,WOODLANDS,N,3 ROOM,780B,WOODLANDS CRES,16 TO 18,67,Model A,2015,94 years 04 months,94,4,94.33,308000
2020-03,2020,3,WOODLANDS,N,3 ROOM,780A,WOODLANDS CRES,04 TO 06,67,Model A,2015,94 years 04 months,94,4,94.33,300000
2020-03,2020,3,WOODLANDS,N,3 ROOM,886A,WOODLANDS DR 50,04 TO 06,67,Premium Apartment,2015,93 years 11 months,93,11,93.92,315000
2020-03,2020,3,WOODLANDS,N,4 ROOM,12A,MARSILING LANE,25 TO 27,94,Model A,2013,92 years 04 months,92,4,92.33,426000
2020-03,2020,3,WOODLANDS,N,4 ROOM,12A,MARSILING LANE,13 TO 15,93,Model A,2013,92 years 03 months,92,3,92.25,385000
2020-03,2020,3,WOODLANDS,N,4 ROOM,782B,WOODLANDS CRES,13 TO 15,92,Model A,2015,94 years 03 months,94,3,94.25,420000
2020-03,2020,3,WOODLANDS,N,4 ROOM,782B,WOODLANDS CRES,07 TO 09,92,Model A,2015,94 years 04 months,94,4,94.33,375000
2020-03,2020,3,WOODLANDS,N,4 ROOM,780E,WOODLANDS CRES,04 TO 06,92,Model A,2015,94 years 04 months,94,4,94.33,345000
2020-03,2020,3,WOODLANDS,N,4 ROOM,782A,WOODLANDS CRES,13 TO 15,92,Model A,2015,94 years 03 months,94,3,94.25,400000
2020-03,2020,3,WOODLANDS,N,4 ROOM,782C,WOODLANDS CRES,01 TO 03,92,Model A,2015,94 years 03 months,94,3,94.25,354000
2020-03,2020,3,WOODLANDS,N,4 ROOM,782D,WOODLANDS CRES,10 TO 12,92,Model A,2015,94 years 03 months,94,3,94.25,385000
2020-03,2020,3,WOODLANDS,N,4 ROOM,782D,WOODLANDS CRES,10 TO 12,92,Model A,2015,94 years 03 months,94,3,94.25,376000
2020-03,2020,3,WOODLANDS,N,4 ROOM,780E,WOODLANDS CRES,01 TO 03,92,Model A,2015,94 years 04 months,94,4,94.33,350000
2020-03,2020,3,WOODLANDS,N,4 ROOM,887A,WOODLANDS DR 50,07 TO 09,92,Premium Apartment,2015,93 years 11 months,93,11,93.92,421888
2020-03,2020,3,WOODLANDS,N,4 ROOM,886C,WOODLANDS DR 50,04 TO 06,92,Premium Apartment,2015,94 years,94,0,94,405000
2020-03,2020,3,WOODLANDS,N,4 ROOM,886B,WOODLANDS DR 50,07 TO 09,92,Premium Apartment,2015,93 years 11 months,93,11,93.92,430000
2020-03,2020,3,WOODLANDS,N,5 ROOM,572B,WOODLANDS AVE 1,04 TO 06,112,Improved,2013,92 years 08 months,92,8,92.67,500000
2020-03,2020,3,WOODLANDS,N,5 ROOM,572B,WOODLANDS AVE 1,04 TO 06,112,Improved,2013,92 years 08 months,92,8,92.67,500000
2020-03,2020,3,WOODLANDS,N,5 ROOM,782A,WOODLANDS CRES,13 TO 15,112,Improved,2015,94 years 04 months,94,4,94.33,450000
2020-03,2020,3,YISHUN,N,2 ROOM,459,YISHUN AVE 11,07 TO 09,48,Model A,2013,92 years 06 months,92,6,92.5,225000
2020-03,2020,3,YISHUN,N,2 ROOM,459,YISHUN AVE 11,13 TO 15,48,Model A,2013,92 years 05 months,92,5,92.42,225000
2020-03,2020,3,YISHUN,N,2 ROOM,424A,YISHUN AVE 11,01 TO 03,47,Model A,2015,94 years 09 months,94,9,94.75,235000
2020-03,2020,3,YISHUN,N,2 ROOM,424B,YISHUN AVE 11,07 TO 09,47,Model A,2015,94 years 09 months,94,9,94.75,225000
2020-03,2020,3,YISHUN,N,2 ROOM,424B,YISHUN AVE 11,10 TO 12,47,Model A,2015,94 years 09 months,94,9,94.75,225000
2020-03,2020,3,YISHUN,N,2 ROOM,424B,YISHUN AVE 11,13 TO 15,47,Model A,2015,94 years 09 months,94,9,94.75,250000
2020-03,2020,3,YISHUN,N,3 ROOM,424B,YISHUN AVE 11,07 TO 09,67,Model A,2015,94 years 10 months,94,10,94.83,295000
2020-03,2020,3,YISHUN,N,3 ROOM,424B,YISHUN AVE 11,04 TO 06,67,Model A,2015,94 years 09 months,94,9,94.75,316000
2020-03,2020,3,YISHUN,N,3 ROOM,430A,YISHUN AVE 11,01 TO 03,67,Model A,2015,94 years 10 months,94,10,94.83,285000
2020-03,2020,3,YISHUN,N,3 ROOM,459,YISHUN AVE 11,07 TO 09,67,Model A,2013,92 years 05 months,92,5,92.42,300000
2020-03,2020,3,YISHUN,N,3 ROOM,424C,YISHUN AVE 11,10 TO 12,67,Model A,2015,94 years 09 months,94,9,94.75,303000
2020-03,2020,3,YISHUN,N,3 ROOM,316B,YISHUN AVE 9,13 TO 15,67,Model A,2015,94 years 07 months,94,7,94.58,335000
2020-03,2020,3,YISHUN,N,3 ROOM,316A,YISHUN AVE 9,04 TO 06,67,Model A,2015,94 years 07 months,94,7,94.58,312000
2020-03,2020,3,YISHUN,N,3 ROOM,342B,YISHUN RING RD,10 TO 12,68,Premium Apartment,2016,94 years 11 months,94,11,94.92,360000
2020-03,2020,3,YISHUN,N,3 ROOM,451,YISHUN RING RD,10 TO 12,67,Model A,2012,91 years 05 months,91,5,91.42,312000
2020-03,2020,3,YISHUN,N,3 ROOM,342B,YISHUN RING RD,13 TO 15,68,Premium Apartment,2016,94 years 10 months,94,10,94.83,350000
2020-03,2020,3,YISHUN,N,3 ROOM,342B,YISHUN RING RD,10 TO 12,68,Premium Apartment,2016,94 years 10 months,94,10,94.83,318000
2020-03,2020,3,YISHUN,N,3 ROOM,342B,YISHUN RING RD,01 TO 03,68,Premium Apartment,2016,94 years 10 months,94,10,94.83,300000
2020-03,2020,3,YISHUN,N,3 ROOM,333D,YISHUN ST 31,01 TO 03,67,Model A,2015,94 years 08 months,94,8,94.67,290000
2020-03,2020,3,YISHUN,N,3 ROOM,333B,YISHUN ST 31,07 TO 09,67,Model A,2015,94 years 08 months,94,8,94.67,312000
2020-03,2020,3,YISHUN,N,3 ROOM,505A,YISHUN ST 51,13 TO 15,68,Model A,2016,95 years 01 month,95,1,95.08,345000
2020-03,2020,3,YISHUN,N,3 ROOM,504B,YISHUN ST 51,13 TO 15,68,Model A,2016,95 years,95,0,95,315000
2020-03,2020,3,YISHUN,N,4 ROOM,431D,YISHUN AVE 1,04 TO 06,92,Model A,2015,94 years 07 months,94,7,94.58,363000
2020-03,2020,3,YISHUN,N,4 ROOM,431D,YISHUN AVE 1,13 TO 15,92,Model A,2015,94 years 07 months,94,7,94.58,380000
2020-03,2020,3,YISHUN,N,4 ROOM,431D,YISHUN AVE 1,04 TO 06,92,Model A,2015,94 years 06 months,94,6,94.5,360000
2020-03,2020,3,YISHUN,N,4 ROOM,431D,YISHUN AVE 1,04 TO 06,92,Model A,2015,94 years 06 months,94,6,94.5,380000
2020-03,2020,3,YISHUN,N,4 ROOM,432A,YISHUN AVE 1,10 TO 12,92,Model A,2015,94 years 06 months,94,6,94.5,400000
2020-03,2020,3,YISHUN,N,4 ROOM,348D,YISHUN AVE 11,04 TO 06,92,DBSS,2013,92 years 07 months,92,7,92.58,498000
2020-03,2020,3,YISHUN,N,4 ROOM,430B,YISHUN AVE 11,10 TO 12,92,Model A,2015,94 years 10 months,94,10,94.83,423000
2020-03,2020,3,YISHUN,N,4 ROOM,429A,YISHUN AVE 11,01 TO 03,92,Model A,2015,94 years 10 months,94,10,94.83,353000
2020-03,2020,3,YISHUN,N,4 ROOM,430B,YISHUN AVE 11,10 TO 12,92,Model A,2015,94 years 10 months,94,10,94.83,382000
